movie_id,genre_id
20439410,2
6522492,26
11504880,6
11504880,5
11504880,3
26952706,2
26952706,3
11519181,2
11519181,6
11519181,5
6128025,23
6128025,26
26365132,13
6519566,16
25985111,13
25985111,23
5903943,2
5044739,2
5044739,6
5044739,3
6519574,2
6519574,1
4928739,2
4928739,3
4928739,4
19935910,23
19935910,26
4928730,23
6872183,6
6872183,3
4930393,2
4930393,3
5450927,6
26364762,26
25794344,2
6118723,3
6858732,2
6858722,6
6858722,3
6858722,30
22605777,2
25697099,8
6058386,12
6058386,13
6052950,2
6052950,6
6052950,5
19931537,2
6110563,2
6110563,6
6110563,13
5342506,23
20395160,2
26527979,2
26527979,5
26527979,3
11504684,26
6872505,2
6872505,6
6872505,12
6116588,6
6116512,2
6116512,4
19931663,8
26359775,2
25862086,2
25862086,17
25728727,6
25728727,3
5247059,2
5247059,3
5247058,2
25856346,2
25856346,4
10537618,6
25792671,6
25792671,3
25792671,12
6116568,2
6116568,4
6048703,26
5345348,8
10559548,2
11600246,4
11600246,21
6738760,2
6738760,3
6738734,2
6738734,3
6738743,2
6738743,21
5951292,3
6738768,6
6738768,3
4847822,5
4847822,2
6537375,2
4847685,12
4847829,5
24284770,6
5366665,6
5366665,3
5366708,2
5366708,6
5366708,3
20444623,2
20444623,6
6744553,2
6744553,26
6537279,26
6537280,5
6537280,26
6751098,2
6752838,6
6752838,12
6752838,26
6753118,2
6753096,13
6753096,23
6753102,2
6753102,4
6753097,2
6753097,3
6753097,28
5239549,5
5239549,2
5239549,27
26390334,6
26390334,23
26390334,26
11600241,3
11600241,4
4849737,5
4849737,15
4849737,6
5374383,2
5370336,8
6727295,2
6038024,8
10561910,2
10561910,21
6539373,2
26268590,2
26268590,13
5377613,23
6728114,2
6539183,5
6729964,2
6729964,6
6729987,2
6737367,2
6737367,4
6737367,17
6538794,6
6538794,26
6733260,2
6733260,3
11625678,3
6038071,26
5372989,2
5372989,3
11600258,4
6733287,2
6733285,2
6038295,14
6736954,26
6039190,2
6737040,26
11600069,2
5365963,12
5365963,23
5365963,26
5937923,2
6778648,6
6778648,3
6772945,23
6772945,26
6772931,13
6772922,2
27019918,26
6026247,26
6772977,2
6773672,2
6773672,6
6773672,3
6773710,2
6773710,5
6773710,23
25711012,2
10574498,8
10574498,9
10574498,15
6774319,2
6774319,6
5332266,2
5332266,1
5332266,23
6026060,8
27072839,26
6026252,2
5364978,6
5364978,8
6778433,2
6778433,20
6778676,2
6778675,13
6778675,23
6778675,15
6534049,2
4853331,2
6026038,8
6026038,9
6026038,14
4853405,2
5960651,19
5960651,37
25710953,2
25710953,6
25710953,5
6779236,6
6779236,8
5324926,5
5324926,15
5324926,12
4853345,2
6772910,2
6772910,11
6772913,6
5365459,2
5365459,16
5365459,4
25833453,2
25833453,1
5365710,6
5343622,23
5343622,26
6755223,6
5365071,13
5365071,23
5365071,20
5365738,6
10574465,2
10558037,4
10558037,17
5384590,13
5384590,26
6536160,23
6536160,26
6757721,10
6757721,3
6757721,11
5956530,2
6757777,2
6757777,6
6757777,23
5179525,23
5179525,26
6772889,2
6757744,2
6757744,6
5959502,26
5337555,6
5337555,5
5337555,8
20445214,2
20445214,3
10555631,2
10555631,6
6757784,2
6761153,2
5180186,2
5180186,6
6027308,2
6771529,5
6771529,1
6771529,23
6772788,2
6724963,2
6724963,1
6724963,13
6724937,2
6844832,5
6844832,23
5382848,2
5382848,6
6558265,2
6558265,6
6558265,3
6710801,2
6037630,6
6710806,2
25823910,2
26411508,6
5384872,2
5384872,21
5384872,6
6710817,8
11610608,2
6710824,8
27048416,1
27048416,20
6711955,13
5905803,2
5382887,2
5382887,6
5382887,3
5385557,2
5385557,4
4839318,2
4839318,3
5905818,8
5382853,2
5382853,5
6712911,6
6712911,3
6712720,2
6712720,21
6712720,15
6558259,6
24321089,2
24321089,3
24321089,11
5385615,2
4842404,2
4842404,3
26220864,6
26220864,3
6558742,2
25713334,35
26219838,8
5450855,2
6560754,12
6559878,26
6560761,2
5383033,6
5383033,26
26219855,8
26219874,8
10565089,6
10565089,5
10567044,23
10567044,26
5501694,5
5501694,12
25713325,14
10565070,2
10565070,6
10565070,3
6558733,5
6558733,1
6558733,13
6558807,2
6558807,6
6558807,3
6601371,8
4837005,2
10564973,2
10564973,23
6601390,6
11610932,2
6558802,2
20439291,2
20439291,3
20439291,15
6558798,2
5382910,2
5382910,3
5173785,5
25827906,14
5386987,1
5386987,13
5924375,2
24298711,2
24298711,3
24298711,10
5387025,2
5387029,8
4844903,3
6719716,6
6719716,5
6719716,26
5380930,6
5380930,23
5380930,26
6719910,6
6719910,1
6719910,26
4845414,6
4845414,3
20443001,2
20443001,3
6720011,6
6721629,21
6721629,8
5387052,6
5387052,3
5387052,12
6721638,8
6721638,15
5387062,2
6539431,6
6539431,9
6539431,17
20438437,5
6722732,2
5387066,2
6539420,3
6724610,6
6724663,2
25823124,2
25823124,6
4845736,2
4845736,13
4845736,23
6724666,2
5387054,2
5387054,6
5387054,26
6539423,26
5382888,2
5382888,6
5382888,3
5379974,2
5379974,5
5379974,1
5380919,6
5380919,17
5392062,6
5392062,8
11606327,2
11606327,11
6558248,12
6558248,7
6557179,2
11606505,2
10571708,2
6716884,12
6557144,2
19905604,2
6716952,12
6716952,26
6717528,5
26202001,2
26202001,5
26202001,23
6717532,2
6717532,6
6717532,9
5915752,2
6719428,2
6719428,6
5385691,2
6717592,2
6717592,5
6717575,6
6717575,9
6717581,3
6717594,6
6717594,26
6717594,20
5380729,2
6717582,2
6717582,10
6717582,27
5385556,2
6028313,2
6028313,26
11632988,4
19939944,6
19939944,3
19939944,17
10562601,19
24383727,2
5325343,12
5325343,23
5325343,26
4853689,6
6780816,6
6780816,26
4894066,8
6829435,2
6829435,22
10546210,2
6829683,6
6829683,3
6829683,8
20422185,2
20422185,23
6829710,2
6829710,6
25842201,2
25842201,6
25842201,37
6829704,2
6829704,6
6829704,3
26088375,2
6829720,2
6829720,6
6829720,17
20390203,23
4892628,5
5170082,2
6047388,2
6047388,5
6047388,3
6829718,2
6829363,2
6829363,12
6829363,23
6527274,2
6527274,14
14325275,2
6527091,12
5992536,2
25755559,23
25755559,26
6047773,23
6047773,26
10545941,2
10545941,10
10545941,11
4896263,2
4896263,3
4896303,8
6833818,2
6833818,11
6833745,2
6833745,4
6833824,2
13933377,2
4890978,5
4890978,23
24699318,26
26381674,2
6815028,2
6815028,3
6815052,2
6815052,6
6815031,5
23614417,13
23614417,23
23614417,26
23613855,13
23613855,23
23613855,26
6815105,2
6529820,2
6529820,8
6529820,17
5975206,2
25840809,23
20376757,14
25722273,2
25722273,9
26381687,12
26381687,26
6528047,26
6819163,6
6819163,5
6819163,3
4890184,6
4890184,2
25710910,2
6827692,26
5403926,8
26438914,23
26438914,20
6827698,13
6827698,23
6827698,26
26288228,6
5989600,26
6827694,13
10851151,4
6828095,5
10581437,2
10581437,19
10581437,17
6827730,2
5403980,2
26259652,4
24699344,26
6781966,2
6843093,6
6843093,8
6839130,2
6839132,2
4901344,6
4901344,5
4901344,1
10590698,2
4901351,5
4901351,15
4901351,1
6524192,12
6038246,2
6038246,6
6038246,17
10590735,6
10590735,14
10590735,19
6839147,2
6523906,8
4901684,1
4901684,13
4901684,23
6523690,2
6839879,2
25703568,8
6015756,5
6015756,8
6015756,15
10810950,5
10810950,18
6843237,6
23166626,2
5353344,2
5353344,1
5353344,13
4902933,8
6843262,2
6843262,3
4902946,2
4902946,9
4902946,19
6843320,6
6843322,3
25724520,2
25724520,17
6843321,2
6839129,2
6838756,26
6013391,5
6013391,1
6013391,23
5355187,2
5355187,5
5355187,3
6833843,2
6833843,6
6833843,3
4896305,2
4896305,10
4896305,11
6833911,1
6835013,6
10583846,2
11538057,6
24699452,6
24699452,3
6834415,6
20413588,2
6835239,11
11537968,8
6835256,6
4899486,2
4899486,6
4899486,3
6839116,13
6839116,23
6839116,26
23378652,2
23378652,6
23378652,18
14660590,4
25843338,2
25843338,6
5353616,23
5353616,26
6839095,2
6524282,6
6524282,4
25723882,2
25723882,6
10545635,8
6019005,6
6019005,5
10545070,2
6019181,5
6019181,12
6838495,2
6838495,10
6838495,8
6815050,2
6815050,10
11584383,2
11584383,3
6815048,5
6815048,13
10549247,2
5318130,6
6795554,2
6794388,2
6794388,12
6794388,13
6796108,2
6796108,13
4861402,5
4861402,12
4861402,13
6796173,2
4861405,2
4861405,11
6796784,2
5966472,2
5966472,5
5966472,9
6796180,2
6796186,2
6026048,2
6026048,5
6026048,1
6796891,26
6793338,2
6797497,2
6798301,2
6799133,14
25835880,2
6798559,5
6798559,12
6798559,26
25708578,23
25708578,26
11529541,2
11529541,3
10549234,2
6799195,8
25836157,8
6799315,2
6799315,23
6799515,2
11638816,2
10553086,2
10553086,3
5240044,5
5240044,26
6788347,2
6788347,10
25834821,2
4854002,6
4854002,17
4854002,3
10553319,2
10553319,1
6533993,2
6533715,3
6784948,2
6785075,4
6785977,23
6533553,6
4858775,6
4858775,3
5397540,8
5397782,2
5397782,3
5397782,11
23998188,2
6792169,6
5323670,6
5323670,2
5323670,9
6790376,2
6790376,23
6790376,26
26386572,26
6790373,23
6790373,26
6790934,8
5320233,3
5320233,9
5320233,15
6790970,6
6790970,5
11632962,6
11636166,2
11636166,5
5364951,6
10553112,2
10553112,5
10553112,11
10548973,13
24532277,2
6800327,2
5356807,3
5401542,8
26438114,23
26438114,26
6810300,2
6810300,16
6810300,10
20427163,2
10578127,6
10578127,3
6939577,26
11639519,2
24695415,26
6810709,6
6810709,4
11639535,2
11584459,6
6811422,5
6811422,1
6811422,13
11639536,2
25836177,2
11639537,2
6529857,2
26107917,19
6814837,2
6814837,10
6814837,11
6814832,8
5265468,3
5265468,20
5265468,17
5403927,2
5403927,8
5403927,14
5256418,2
5256418,5
20451462,2
5356181,2
5356181,12
5356181,8
26258211,1
26258211,23
26258211,26
25755240,2
25755240,26
5286801,26
6021085,6
11639510,2
6808711,13
26127903,23
26127903,26
6800533,8
6800911,8
6800911,17
6801386,2
6801386,21
6801386,11
25708529,2
25708529,6
25708529,8
6801396,2
5360890,2
5360890,20
6531436,26
6021276,2
6021276,16
6021276,3
25837050,23
25837050,26
4883030,6
24533953,23
24533953,26
6804359,26
5182075,2
5182075,6
6804364,13
6804364,23
25837158,6
25837158,12
26257225,16
26257225,15
26257225,18
6804380,23
6804380,26
6804363,2
5967755,5
5967755,12
5967755,8
6804393,6
25837233,8
25837233,17
11589765,2
26357448,2
26357448,5
5257199,23
5257199,26
6389527,8
6389527,23
6389527,26
26318072,2
5319823,2
5319823,14
5973401,2
5973401,1
5319803,2
5319803,3
5319803,18
5974273,2
5974273,18
10001425,6
6905190,1
6905190,13
6390447,16
6913295,6
6913295,9
6913295,17
5319789,6
10766475,4
10480972,2
10480972,13
10480972,23
5318758,23
5318758,1
7564986,3
7564986,8
5158581,26
25864908,2
5194471,2
5194471,5
5194471,3
10344760,16
5152934,2
5152934,13
5152934,23
5318669,2
5318669,15
6961156,2
20259047,2
6389507,10
6389507,8
6389507,25
6097774,2
25955522,26
20262293,12
20262293,9
25864980,2
25864980,6
25864980,26
5158655,5
7564960,2
7152898,2
7152898,3
7162149,14
6393908,2
6393908,6
24838499,26
5969348,2
5969348,3
5969348,20
5152801,2
5152801,19
5972388,2
5972388,5
6892900,6
6393347,2
5996345,2
5995543,6
5995543,5
7161702,2
7161702,5
7161702,11
5152807,2
26653206,26
5972036,2
5972036,3
5972036,19
7163088,13
5152894,26
5152894,23
7175288,6
7175292,6
25911426,1
6900035,6
6900035,14
6900035,19
6393334,8
7564858,3
7564858,1
7564858,23
20374250,2
20374250,5
7564310,6
6100793,2
6100793,5
6100793,1
20261921,8
20266056,2
10430828,2
6383538,8
5153015,23
5158123,2
5158123,5
5158123,23
26292140,6
26292140,3
10430288,2
10430288,3
20368779,13
20368779,20
6383531,2
6383531,21
6383536,26
6382843,2
6382843,6
6382843,37
25963330,8
5313065,2
10430700,2
10430700,6
10430700,3
26292773,2
26292773,13
5153019,5
30140764,5
30140764,13
5975341,8
6313785,23
10472801,5
6311992,2
6311992,9
25919923,2
25919923,13
10758223,5
10758223,3
10758223,13
5993185,2
5993185,3
5993185,9
10434372,2
5153017,2
5153017,23
25865008,2
25865008,6
10428491,2
10428491,5
10428491,1
21359505,5
21359505,23
5158492,6
5158492,3
10427016,23
10427016,26
10473422,23
5152975,6
5152975,1
5152975,23
5316733,3
5316733,13
5316733,4
5158364,5
5158364,23
6970575,2
6970575,23
6970575,1
6971308,2
6971308,6
6971308,3
10355348,26
25865004,2
25865004,6
26315306,26
5153001,6
5153001,2
5975197,6
10426652,2
10426652,5
10426652,12
5993155,2
10427098,2
10427098,6
10427095,6
5153008,2
6386982,2
6386982,17
6386965,21
6386965,6
6386965,12
5153058,5
10760281,2
6383567,26
5158119,6
5158119,26
7152899,2
7152899,19
7065175,2
7065175,5
25790873,1
25790873,23
5152347,2
30451898,19
10774720,8
19997827,2
19997827,16
24773956,26
26324207,2
26324207,16
6875757,26
19995442,2
19995442,11
6094946,6
7046524,3
5323980,2
5323980,12
5323980,9
20376628,2
26323491,2
26323491,16
26323491,10
10736553,26
10483194,26
6406164,2
6096710,8
5153080,16
5153080,2
25905256,1
6402264,2
6402264,19
6402144,13
10736643,2
26323051,14
26323051,19
7052403,13
7052403,23
7052403,26
7007246,5
7007246,12
7007246,23
10774721,8
5159370,2
7001285,14
27125678,2
19977820,2
19977820,18
6094930,2
5968334,2
5968334,3
5968334,17
25961208,6
6999252,6
6094937,2
6094937,21
6094937,18
6999254,2
6999254,16
5160207,2
5160207,23
5996841,2
5996841,6
25771454,6
6999967,2
10775970,2
6424143,2
6424143,5
10484039,2
10775399,2
10775399,3
10775399,20
10774725,8
10774726,2
5160197,26
7003394,2
10735446,2
10735446,13
5157906,2
7003386,16
7003386,9
5152358,2
25960743,26
10484021,2
27129978,6
27129978,3
5152196,12
19999431,6
19999431,17
19999431,21
26287876,14
10738670,2
10738135,2
10771324,13
6396685,2
6396685,23
5159627,2
10771232,23
10771232,26
7056769,5
7056769,1
6396020,13
6396020,23
6396020,26
5123366,5
5123366,1
6395501,2
6395501,5
26289707,6
26289707,3
5320600,6
5320600,2
7061180,6
7061180,4
26321132,2
26321132,1
26321132,23
25957202,2
25957202,1
25957202,13
10736858,2
10736858,3
10736858,18
10739269,8
25742158,3
25742158,4
10553161,2
10553161,3
10553161,23
6395481,2
6395481,6
6395481,3
6395191,6
6394372,8
7062589,2
6885021,23
7065123,3
7065123,1
7065123,13
5152680,2
10481145,26
5150919,1
5150919,23
10481147,26
6396700,26
24872036,2
7052774,14
6402119,2
6402119,6
6402119,3
6875744,6
6875744,26
5152428,26
5152428,23
7053691,2
5323881,2
5323881,6
5323881,1
10481452,26
10481450,26
5152503,2
5152503,6
5152503,3
5323629,15
5323629,6
7053703,2
7053703,3
7053703,19
10481178,26
24827028,26
7054106,6
7054106,37
5152606,26
7054175,2
7054175,6
25957421,2
7054237,2
5322605,2
7055046,8
10481448,2
10481448,4
6397160,4
6397225,2
6397225,3
6397225,11
6396709,2
6396709,13
6396709,9
5199831,2
5199831,13
5199831,23
6876029,5
10481169,26
6396692,26
5977475,2
5977475,23
5977475,26
10437605,2
10437605,23
10437605,26
5993295,2
5993295,11
5993295,23
20326552,6
10747857,23
20277991,8
6116515,2
30144390,2
30144390,6
30144390,3
5155095,6
5155095,9
5155095,26
24849980,6
5990238,2
6123911,6
6123911,3
5155038,1
5155038,13
5155038,23
5286818,6
10455176,2
5155171,5
5155171,15
5155171,17
5155023,2
5155023,9
5155201,6
5155201,19
5279984,23
26298923,23
26298923,26
25933413,26
10750019,2
10750019,6
24852455,2
6123859,2
5154763,23
6123978,2
25933912,2
25933912,10
10520360,2
10520360,1
10520360,13
5153780,6
5286824,6
10454233,8
10472604,5
10472604,26
25748461,2
25748461,3
10446629,3
10446629,17
26298037,26
6110562,2
5155620,6
5290729,6
5290729,3
5155496,2
10449570,2
10449570,16
25754599,6
25754599,3
10449541,3
5289183,2
5289183,10
5289183,23
6124114,2
10746039,2
10746039,5
10746039,10
5153322,2
5153322,17
5153322,18
5990236,2
5990236,6
5990243,2
5286827,2
6124043,2
20277477,2
10467758,8
25931276,26
10456383,2
10456383,1
10456383,23
10458675,2
5155353,6
5155353,26
5155353,3
10747242,2
24858980,2
24858980,6
24858980,20
5981276,2
5990155,2
5990155,6
24849798,26
5982080,2
10458593,2
6118298,2
10462574,1
26667029,26
6118294,2
6118294,4
25938842,26
5154298,2
20283923,6
20283923,8
21322119,5
21322119,12
21322119,23
6118293,2
6118296,2
6117660,2
6117660,6
5984065,2
5985871,23
5985871,26
5154139,26
6116516,2
6116516,4
5154104,1
5154104,2
5154104,23
5153912,12
5153912,26
5985858,6
5985858,12
5985858,1
10463962,6
25942179,6
25942179,5
25942179,15
21319013,12
21319013,8
20285010,6
20285010,19
21264333,2
21264333,6
21264333,17
5154033,3
6117457,6
10749448,2
5154007,2
5154007,23
5285685,6
5285685,5
21322100,26
25938629,26
25938626,26
25750641,2
25750641,21
25750641,6
6120823,2
6120823,6
6120824,6
21323399,13
25749439,2
25749439,1
25749439,26
5154634,2
10466341,13
10466341,23
10461353,2
5154718,3
20285076,2
6118742,2
6118724,6
5153874,2
5154463,5
5154463,1
6114891,6
6114891,3
5286810,2
10465701,2
5154389,6
5154389,3
6118718,8
5153924,2
5153924,13
5285692,2
25749441,26
10440063,2
6126240,2
5294326,2
6225992,6
6225992,3
6307506,2
6307506,3
6307506,4
5156841,26
5156841,23
6307321,16
6307321,12
6307268,2
6307268,20
5156833,5
5156833,9
5156833,12
6296617,5
6284748,6
6265984,2
6265984,13
6224899,2
6224899,14
10439816,12
6224895,2
6224895,17
5156623,2
5156623,13
5156623,12
6224731,2
7062599,8
6152961,13
6152961,23
7155001,5
7155001,1
5977317,2
5199173,14
20561965,2
7175291,6
6147215,2
6147215,13
10439792,2
10439792,6
10439792,3
5298766,2
5298766,13
5298766,7
5156873,26
5157013,1
5157013,13
5157013,23
5157059,2
10437616,2
5157922,6
5157922,1
5301349,6
26293335,2
26293335,23
26293335,4
5993141,2
6311206,2
5977837,2
5977837,6
5273481,6
10756761,13
5157651,6
10756758,5
10756758,23
10756758,20
6101716,2
5157507,6
5157507,2
24153294,2
6101832,3
5157472,2
5157472,6
5157472,4
10438916,2
5157400,2
5157307,1
5157307,2
5157307,13
5157128,1
5157128,23
5157128,26
6309414,8
6309416,8
6309415,2
6309415,8
5157041,2
6308300,2
6308300,5
6308341,2
26311945,14
10439850,6
10439850,26
5294308,6
5294308,2
5294308,12
5279640,2
5279640,1
5279640,23
5294733,6
5294733,3
6129697,2
6129631,23
6129631,26
10430818,2
6129632,2
10437795,2
6109765,2
6126513,8
5153239,6
5153218,5
5153218,2
5153218,11
5153292,2
10526599,26
10526599,20
6126506,2
6126506,6
6126506,1
5155740,2
5155740,17
5155740,10
5992865,2
5294344,2
5294344,3
5294338,8
6126466,8
22993614,2
22993614,6
10468463,6
10468463,21
26296566,2
26296566,5
26296566,1
6126458,6
20366096,1
20366096,4
6126445,2
6126445,14
10440029,6
5294324,2
5294324,3
10443443,2
26307693,26
26309247,6
6110547,2
6110547,3
6129701,12
6129704,2
6129704,21
6109399,2
10439859,5
10439859,3
10439859,19
10756537,5
10756537,1
10439904,2
10439904,10
10744830,12
10472195,26
5295939,6
10440081,2
10440107,2
10440107,6
10440107,18
6147186,2
6147186,23
6147186,26
6146789,6
34445492,2
5295596,5
10441005,14
10427015,2
10427015,17
10441020,2
10441045,2
10441045,26
5977833,2
5977835,2
5977835,17
10441299,13
10744973,2
6130488,1
6130488,23
6130488,26
5295610,2
24845527,2
24845527,14
24845527,21
6094941,2
6094941,6
6094941,8
5997193,6
6990611,26
6876020,2
6876020,4
6876037,26
6538795,6
6538795,26
5948656,6
5948656,3
6876065,2
25782607,20
5150768,6
6080698,8
6876066,2
5150791,13
6876160,6
24844991,2
24844991,8
5150833,2
5150833,14
5150833,3
6875991,6
6875991,3
6875991,17
6876157,2
6876157,6
6876249,6
6080712,6
5150851,8
5150851,5
5150851,15
19969312,32
19969312,34
5951244,6
5951266,2
5951271,2
5951271,3
5951271,14
6877488,2
25780687,2
6877506,2
25967434,2
25782585,2
5151080,26
6875718,23
5948583,3
25876678,6
25876678,3
5150734,23
5150735,2
6875673,13
6875673,23
6875673,26
6531982,26
6875686,26
6875711,2
6875711,6
6875711,3
6875683,2
6875698,26
6005532,23
6005532,26
6875723,13
6875723,26
6875720,2
6875720,1
10809746,2
5150740,13
5948613,2
5948613,8
5948613,13
5150763,6
6875869,23
6875869,26
26601102,6
26601102,23
26601102,26
6004239,2
10517886,6
10517886,26
10809449,2
10809449,13
10809449,1
10515535,8
6080091,2
6080091,1
6080091,13
6536180,2
6536180,13
6536180,23
21937830,8
25779792,2
6877539,2
6877678,2
6516474,2
6516474,1
6516474,13
5953988,1
5953988,13
5953988,23
6080765,8
6878184,26
10505883,2
10505883,5
6878189,2
6878189,13
6878189,23
6878205,12
6878205,26
5162171,2
5150985,6
5150985,1
5150985,2
5150992,6
6002453,14
5151004,2
5151004,13
10512843,6
10512843,3
26341508,26
5162124,23
25966084,26
5161934,2
5161934,6
5161934,3
10502489,2
6878447,2
10502504,2
10502504,5
10502504,13
5151073,2
6878238,6
6878235,6
6002447,6
5161904,2
6878251,3
6736369,2
6736369,3
5174222,26
5174222,23
10800168,2
10800168,17
6737031,23
6737031,26
10679471,2
10679471,21
6693744,2
6693744,10
5150915,2
5150915,11
5326782,2
6722734,2
5150939,2
6726383,2
6878087,6
6878087,5
6878076,6
6878091,6
6878091,14
21935762,2
25966395,26
6878099,6
6878120,23
6080748,3
6080748,13
6080748,23
25779203,14
25779203,37
10508921,2
5326543,2
6733284,2
5150956,2
5150956,6
6080762,2
5952590,12
5952590,8
5952590,26
26279830,2
6524065,19
6524065,37
6006087,2
6874116,6
6874116,14
6068296,6
6068296,3
6068514,3
6008332,3
25457036,5
25457036,3
25457036,13
6068467,8
6374532,5
6374532,13
6374532,15
6383546,2
6383546,5
6388642,2
5924218,2
5924218,6
5924378,2
25867584,8
5150235,6
5150235,15
5150235,17
25176362,2
25176362,3
25176362,13
6068516,6
6068516,5
6068516,3
5150343,8
5150343,6
5150265,2
5150265,23
25788652,2
25788652,16
27663901,5
19964948,8
6068519,2
6068519,14
24864583,23
24864583,26
10618946,2
5150254,1
5150254,23
25808825,2
25808825,3
25808825,23
10833695,2
5150245,2
5150245,13
5150245,23
10831717,2
10831717,3
5919538,2
5919538,3
10526638,2
5919548,5
5919548,10
5332275,2
25864577,2
25864577,10
5332272,2
10527688,6
10527688,15
10527688,26
20471818,6
5910934,2
5910934,5
5910934,1
6061459,2
6061459,3
6061975,26
5913516,2
6061979,26
25732542,2
25864835,5
25864835,9
25864835,15
5165556,6
5165556,2
5165556,13
5914590,6
6062731,2
6062731,3
5915794,16
25976329,2
25976329,5
25976329,20
10740267,2
5330414,2
5330414,16
5915980,2
5915980,6
5917124,2
5917124,3
5258001,2
5258001,18
5919334,2
5919334,3
6064183,8
6067761,5
6067761,1
6873888,5
6873888,12
6873888,9
6395482,2
6395482,1
6395482,13
6397153,12
6397153,8
5946938,13
26351841,2
26351841,3
5150593,2
10521632,2
10521632,3
10521632,4
5938000,8
5938000,9
5150620,2
6521866,2
6521866,23
5940763,2
6875448,2
6875448,3
5150609,2
19966530,2
19966530,6
27666636,12
6423592,2
19966556,2
6523545,2
6523545,6
6523545,3
10518890,2
10518890,17
10810786,23
5941595,2
6078953,8
6078953,9
6078953,15
5942156,2
5942156,3
6875595,2
10518923,24
10518713,5
10518713,1
10518713,13
6518269,14
25894296,6
25894296,3
6875421,6
6875421,8
6875421,15
6073457,5
6520961,23
6520961,26
19965291,5
19965291,10
19965291,11
6402464,2
6402464,1
6402464,13
6069114,8
19965292,2
19965292,10
19965292,11
5937922,2
6006575,2
6006575,23
10830066,6
10830066,4
25942381,12
26278315,2
5937925,2
6434471,26
6069115,8
26353267,2
6437838,2
6437838,6
10606033,2
5150481,2
5150481,5
5150481,8
6006607,2
5150515,26
6436977,6
5200931,26
5200931,23
6514084,5
6514084,12
6514086,2
5150591,2
6518286,2
6878461,2
26325571,2
26325571,9
26325571,14
6090525,6
6090525,3
6090525,12
10733364,8
5325088,12
6963575,2
6963575,6
6963575,19
6964060,5
6964060,26
6965624,8
6965624,9
6965624,17
6435819,2
6435819,6
6435819,23
6087768,2
6087768,6
6087768,13
10785030,8
10785030,20
10785030,29
10785010,6
6435257,2
6435255,2
6087770,21
6087770,6
24875701,23
6967584,23
6967584,26
5151888,26
25773918,26
10581420,6
5151894,15
5151894,2
5151894,23
20380397,2
20380397,6
20380397,19
27114229,6
27114229,26
6091311,23
6091311,26
5324923,5
5324923,9
5324923,26
5966526,2
5966526,1
5160969,6
6963192,2
6963192,17
5998916,2
5998916,1
10491674,2
6437047,5
5960291,2
5960291,6
6957761,8
10729544,2
10729544,21
10729544,18
5151727,2
24752465,2
24752465,18
6958981,2
6958981,9
10730048,2
10730048,5
6959199,2
6959199,1
6959199,13
5151822,12
5151822,26
5151823,6
5151823,2
5151823,14
6959706,6
6959706,9
6961133,2
6961133,1
6961133,13
5325290,12
10731892,26
6435818,2
6435818,23
10731940,2
10731940,5
10787534,23
10787534,1
5962487,2
5962487,19
6436787,8
6436408,2
6435926,6
5964766,2
6435824,1
5325271,12
6435823,5
6435823,26
5324921,15
5324921,6
5324921,12
6430838,2
6430838,6
19976110,8
5998045,2
6973655,6
6973643,23
6973643,26
6974521,2
6974521,6
6091398,6
26796683,2
6979843,26
6982563,2
5998057,2
26284684,2
26284684,3
6983711,6
6983711,3
19976913,2
5998058,2
26788964,26
6874567,6
6874567,5
6874567,12
19977819,2
19977819,1
10779653,2
5265467,6
6425155,6
6425155,3
5152074,2
5152074,10
5152074,23
5152083,5
5160385,2
5160385,12
25961688,2
25961688,6
25961688,5
10484506,2
10484506,3
5967316,2
5967545,6
5967545,16
6989763,2
6989763,21
6989763,17
10777722,2
10777722,23
10777722,1
26325573,2
26325573,19
10485940,3
10485940,17
24754830,2
25772584,5
25772584,1
25772584,13
6973346,3
6973346,19
27118066,26
10486547,2
6968180,8
6968180,9
6968180,17
6428113,2
6428113,10
6428113,24
6969495,2
6969495,3
6969501,2
6969501,3
6969503,2
6969503,3
6969533,2
6969533,5
6969533,1
6969769,2
5159624,2
5160825,6
5160825,23
5160825,26
25900797,2
25900797,6
25900797,3
5265109,2
10781390,2
10781390,4
25772579,2
6971298,2
6971298,14
6971305,8
6971325,2
6971325,5
6971325,1
6971323,2
6971323,6
6971323,3
20503514,2
20503514,3
20503514,16
10486534,4
19977097,2
6958379,2
6958379,6
5960606,2
6953276,23
6893912,26
6893912,7
26339869,26
26339849,26
26339846,26
5325340,12
5325340,23
5325340,15
6890755,8
6890755,9
6890755,15
25891804,4
6772835,2
6772835,17
21822132,6
21822132,8
5151226,26
5151226,23
24827027,26
6514148,2
26339304,26
25777570,8
6900093,6
6900093,3
5151324,2
5151324,23
6894269,2
6894808,2
6895437,14
5262338,2
5262338,8
6778687,2
6778687,3
6778687,17
6514133,8
6896188,2
6896188,6
6896188,3
6514123,2
6514123,3
21795330,8
6514105,6
6514105,3
6785085,2
5164341,5
5325328,5
5325328,6
5325328,12
6772488,26
6081489,5
6081489,37
6001224,2
6001224,6
5165154,6
5165154,2
5165154,26
10491676,3
10491676,27
6516460,2
6516460,3
6516460,4
6516219,6
5954347,2
6002028,2
6002028,1
6515653,8
6080847,2
6886524,3
6886527,2
6886527,21
5954626,2
5954626,6
6887842,5
6887842,24
6888738,2
6888738,17
24748861,26
6887899,2
6887899,8
19972812,8
19972812,21
10794865,2
26340341,26
6888727,8
24748794,2
6889465,5
